id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,test_set_1,time_of_existence,average_daily_tweets,inactive_days,has_default_image,bio_is_empty,friends_followers_ratio,is_verified
2352739142,Paulina Newsted,PaulinaNewsted,66,4,43,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437364908175282176/JnsyqcHv_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437364923111182336/X2OqZfO_.jpeg,333333,https://pbs.twimg.com/profile_images/437364908175282176/JnsyqcHv_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437364923111182336/X2OqZfO_.jpeg,0000FF,0000FF,,,,,,,,,,Thu Feb 20 05:06:06 +0000 2014,2014-02-20 06:06:06,2014-05-05 00:21:29,2016-03-15 15:09:44,2346.0,,,False,False,2.410958904109589,False
2374653618,Hannelore Plasky,HannelorePlasky,48,3,35,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/443297479266537472/S-SLunLt_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/443297613643665408/33epwW4C.jpeg,333333,https://pbs.twimg.com/profile_images/443297479266537472/S-SLunLt_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/443297613643665408/33epwW4C.jpeg,0000FF,0000FF,,,,,,,,,,Thu Mar 06 02:15:02 +0000 2014,2014-03-06 03:15:02,2014-05-05 00:20:58,2016-03-15 15:09:45,2332.0,,,False,False,6.08,False
2352229670,Yolonda Equils,YolondaEquils,65,11,43,0,1,,en,,,,,,http://pbs.twimg.com/profile_images/437362573877342208/1KQKZ-Lw_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437362583398383616/OK9Urn7k.jpeg,333333,https://pbs.twimg.com/profile_images/437362573877342208/1KQKZ-Lw_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437362583398383616/OK9Urn7k.jpeg,0000FF,0000FF,,,,,,,,,,Wed Feb 19 20:44:53 +0000 2014,2014-02-19 21:44:53,2014-05-05 00:21:29,2016-03-15 15:09:45,2346.0,,,False,False,3.977777777777778,False
2360933791,Abbey Pelaez,AbbeyPelaez,35,7,42,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438562038147596289/YqcUzCeM_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438562074189246464/gKeCmrSG.jpeg,333333,https://pbs.twimg.com/profile_images/438562038147596289/YqcUzCeM_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438562074189246464/gKeCmrSG.jpeg,0000FF,0000FF,,,,,,,,,,Tue Feb 25 11:21:39 +0000 2014,2014-02-25 12:21:39,2014-05-05 00:20:58,2016-03-15 15:09:45,2341.0,,,False,False,6.032258064516129,False
2358501398,Beckie Foglia,BeckieFoglia,57,6,38,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438525845653577728/iSW2V5YA_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438525862263013376/8wIdjOOT.jpeg,333333,https://pbs.twimg.com/profile_images/438525845653577728/iSW2V5YA_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438525862263013376/8wIdjOOT.jpeg,0000FF,0000FF,,,,,,,,,,Sun Feb 23 20:59:44 +0000 2014,2014-02-23 21:59:44,2014-05-05 00:20:58,2016-03-15 15:09:45,2342.0,,,False,False,7.779661016949152,False
2383337442,Dorthy Zingone,DorthyZingone,42,4,37,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/444785235633250304/1RujXvth_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/444785283028881408/ubIXJXOc.jpeg,333333,https://pbs.twimg.com/profile_images/444785235633250304/1RujXvth_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/444785283028881408/ubIXJXOc.jpeg,0000FF,0000FF,,,,,,,,,,Tue Mar 11 07:37:57 +0000 2014,2014-03-11 08:37:57,2014-05-05 00:21:29,2016-03-15 15:09:46,,,,,,,
2384569254,Tamar Okonek,TamarOkonek,43,2,39,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/444905813107167232/0Jlc5Ka2_normal.png,,1,https://pbs.twimg.com/profile_background_images/444905877087064064/gFsaiF0h.jpeg,333333,https://pbs.twimg.com/profile_images/444905813107167232/0Jlc5Ka2_normal.png,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/444905877087064064/gFsaiF0h.jpeg,0000FF,0000FF,,,,,,,,,,Wed Mar 12 03:05:36 +0000 2014,2014-03-12 04:05:36,2014-05-05 00:20:58,2016-03-15 15:09:46,2326.0,,,False,False,5.666666666666667,False
2377636812,Benita Murello,BenitaMurello,33,5,37,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/443034688513253376/_MBmx1kA_normal.png,,1,https://pbs.twimg.com/profile_background_images/443034733690097664/vRxdDpbG.jpeg,333333,https://pbs.twimg.com/profile_images/443034688513253376/_MBmx1kA_normal.png,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/443034733690097664/vRxdDpbG.jpeg,0000FF,0000FF,,,,,,,,,,Fri Mar 07 20:52:49 +0000 2014,2014-03-07 21:52:49,2014-05-05 00:20:58,2016-03-15 15:09:46,2330.0,,,False,True,6.5,False
2354086532,Yuonne Crispell,YuonneCrispell,67,4,35,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437373023327232000/srWTFOtw_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437373040498724864/AEVSURZQ.jpeg,333333,https://pbs.twimg.com/profile_images/437373023327232000/srWTFOtw_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437373040498724864/AEVSURZQ.jpeg,0000FF,0000FF,,,,,,,,,,Fri Feb 21 02:22:15 +0000 2014,2014-02-21 03:22:15,2014-05-05 00:20:58,2016-03-15 15:09:47,2345.0,,,False,True,4.555555555555555,False
2381017446,Iona Rotundo,IonaRotundo,43,1,34,0,1,,en,,,,,,http://pbs.twimg.com/profile_images/444832741410869248/XZs_P2vZ_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/444832755826692097/sDI94DF6.jpeg,333333,https://pbs.twimg.com/profile_images/444832741410869248/XZs_P2vZ_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/444832755826692097/sDI94DF6.jpeg,0000FF,0000FF,,,,,,,,,,Sun Mar 09 20:58:12 +0000 2014,2014-03-09 21:58:12,2014-05-05 00:21:49,2016-03-15 15:09:47,2328.0,,,False,False,6.956521739130435,False
2364055700,Alexia Deloy,AlexiaDeloy,49,2,41,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/441388206626312192/UcyvPiUD_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/441388239341883392/KgxmZAqp.jpeg,333333,https://pbs.twimg.com/profile_images/441388206626312192/UcyvPiUD_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/441388239341883392/KgxmZAqp.jpeg,0000FF,0000FF,,,,,,,,,,Thu Feb 27 11:47:58 +0000 2014,2014-02-27 12:47:58,2014-05-05 00:20:58,2016-03-15 15:09:47,2339.0,,,False,False,8.507936507936508,False
2382987302,Sacha Weatherly,SachaWeatherly,43,10,43,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/444823272014618624/gh_2Bs75_normal.png,,1,https://pbs.twimg.com/profile_background_images/444823532300546048/-KzPY3UL.jpeg,333333,https://pbs.twimg.com/profile_images/444823272014618624/gh_2Bs75_normal.png,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/444823532300546048/-KzPY3UL.jpeg,0000FF,0000FF,,,,,,,,,,Tue Mar 11 02:04:24 +0000 2014,2014-03-11 03:04:24,2014-05-05 00:21:49,2016-03-15 15:09:48,2327.0,,,False,False,4.513513513513513,False
2352344178,Herminia Schue,HerminiaSchue,74,8,40,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/436555584783921152/kneMOFPb_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/436555597660426241/qMQtJp2k.jpeg,333333,https://pbs.twimg.com/profile_images/436555584783921152/kneMOFPb_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/436555597660426241/qMQtJp2k.jpeg,0000FF,0000FF,,,,,,,,,,Wed Feb 19 22:46:28 +0000 2014,2014-02-19 23:46:28,2014-05-05 00:21:29,2016-03-15 15:09:48,2346.0,,,False,False,5.28125,False
2364225000,Loris Cowper,LorisCowper,44,2,43,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/441390167459250177/apKBKWLl_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/441390196844544000/ThJh3T84.jpeg,333333,https://pbs.twimg.com/profile_images/441390167459250177/apKBKWLl_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/441390196844544000/ThJh3T84.jpeg,0000FF,0000FF,,,,,,,,,,Thu Feb 27 14:08:41 +0000 2014,2014-02-27 15:08:41,2014-05-05 00:20:58,2016-03-15 15:09:48,2339.0,,,False,False,6.428571428571429,False
2352139603,Britt Maritt,BrittMaritt,71,5,44,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437360060042182656/pxDvT9FR_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437360075909263360/41lxFira.jpeg,333333,https://pbs.twimg.com/profile_images/437360060042182656/pxDvT9FR_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437360075909263360/41lxFira.jpeg,0000FF,0000FF,,,,,,,,,,Wed Feb 19 19:10:35 +0000 2014,2014-02-19 20:10:35,2014-05-05 00:20:58,2016-03-15 15:09:48,2346.0,,,False,False,9.86111111111111,False
2384393640,Samatha Shandy,SamathaShandy,39,3,32,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/444864174477172736/iYL8Xk0c_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/444864296376225793/i0z1enot.jpeg,333333,https://pbs.twimg.com/profile_images/444864174477172736/iYL8Xk0c_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/444864296376225793/i0z1enot.jpeg,0000FF,0000FF,,,,,,,,,,Wed Mar 12 00:32:06 +0000 2014,2014-03-12 01:32:06,2014-05-05 00:20:58,2016-03-15 15:09:49,2326.0,,,False,False,6.0,False
2357448985,Lara Urich,LaraUrich,55,5,42,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438505503270776832/QuhFXgmM_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438505515803361281/N22fhBtX.jpeg,333333,https://pbs.twimg.com/profile_images/438505503270776832/QuhFXgmM_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438505515803361281/N22fhBtX.jpeg,0000FF,0000FF,,,,,,,,,,Sun Feb 23 04:44:00 +0000 2014,2014-02-23 05:44:00,2014-05-05 00:20:58,2016-03-15 15:09:49,2343.0,,,False,False,5.419354838709677,False
2368305764,Fermina Connet,FerminaConnet,56,1,42,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/441425095513239552/fc4uI50B_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/441425149187719168/VqMhya1G.jpeg,333333,https://pbs.twimg.com/profile_images/441425095513239552/fc4uI50B_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/441425149187719168/VqMhya1G.jpeg,0000FF,0000FF,,,,,,,,,,Sun Mar 02 04:53:13 +0000 2014,2014-03-02 05:53:13,2014-05-05 00:20:58,2016-03-15 15:09:49,2336.0,,,False,False,8.047619047619047,False
2355686250,Corrina Garding,CorrinaGarding,80,3,35,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437382619991257088/bjJ9opF7_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437382640438480896/A5REp2EY.jpeg,333333,https://pbs.twimg.com/profile_images/437382619991257088/bjJ9opF7_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437382640438480896/A5REp2EY.jpeg,0000FF,0000FF,,,,,,,,,,Sat Feb 22 03:11:39 +0000 2014,2014-02-22 04:11:39,2014-05-05 00:20:58,2016-03-15 15:09:50,2344.0,,,False,False,6.911504424778761,False
2358593826,Kindra Theberge,KindraTheberge,62,10,39,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438526613714518016/WxmIOfSW_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438526630579810304/lkOGD_pI.jpeg,333333,https://pbs.twimg.com/profile_images/438526613714518016/WxmIOfSW_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438526630579810304/lkOGD_pI.jpeg,0000FF,0000FF,,,,,,,,,,Sun Feb 23 22:41:42 +0000 2014,2014-02-23 23:41:42,2014-05-05 00:21:29,2016-03-15 15:09:50,2342.0,,,False,False,6.357142857142857,False
2377028120,Luisa Organista,LuisaOrganista,33,2,38,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/442963269729280000/i_OYbTQg_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/442963329175154688/CnqumKZj.jpeg,333333,https://pbs.twimg.com/profile_images/442963269729280000/i_OYbTQg_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/442963329175154688/CnqumKZj.jpeg,0000FF,0000FF,,,,,,,,,,Fri Mar 07 12:20:38 +0000 2014,2014-03-07 13:20:38,2014-05-05 00:20:58,2016-03-15 15:09:50,2331.0,,,False,False,5.724137931034483,False
2377444080,Johnie Tallie,JohnieTallie,47,5,36,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/443035366962892800/ILLlNXpK_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/443035458591670272/VU4UD5nr.jpeg,333333,https://pbs.twimg.com/profile_images/443035366962892800/ILLlNXpK_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/443035458591670272/VU4UD5nr.jpeg,0000FF,0000FF,,,,,,,,,,Fri Mar 07 17:44:32 +0000 2014,2014-03-07 18:44:32,2014-05-05 00:20:58,2016-03-15 15:09:51,2330.0,,,False,False,6.730769230769231,False
2352320089,Berneice Shers,BerneiceShers,63,6,42,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437361226138415104/d-pSxfAq_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437361236716445696/xzRIrQPw.jpeg,333333,https://pbs.twimg.com/profile_images/437361226138415104/d-pSxfAq_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437361236716445696/xzRIrQPw.jpeg,0000FF,0000FF,,,,,,,,,,Wed Feb 19 22:11:48 +0000 2014,2014-02-19 23:11:48,2014-05-05 00:21:29,2016-03-15 15:09:51,2346.0,,,False,False,5.881720430107527,False
2362199270,Melony Nungesser,MelonyNungesser,36,5,40,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438684049922486272/KgZUgEj1_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438684069295960065/2qnh5joY.jpeg,333333,https://pbs.twimg.com/profile_images/438684049922486272/KgZUgEj1_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438684069295960065/2qnh5joY.jpeg,0000FF,0000FF,,,,,,,,,,Wed Feb 26 05:46:54 +0000 2014,2014-02-26 06:46:54,2014-05-05 00:20:58,2016-03-15 15:09:52,2340.0,,,False,False,3.9555555555555557,False
2355179676,Gaynelle Stever,GaynelleStever,68,8,44,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437376209316364288/xLiLgRDI_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437376220989120512/nskXqVxw.jpeg,333333,https://pbs.twimg.com/profile_images/437376209316364288/xLiLgRDI_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437376220989120512/nskXqVxw.jpeg,0000FF,0000FF,,,,,,,,,,Fri Feb 21 18:30:26 +0000 2014,2014-02-21 19:30:26,2014-05-05 00:21:29,2016-03-15 15:09:52,2344.0,,,False,False,7.5,False
2356203122,Jacki Brookover,JackiBrookover,61,8,40,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437385225799102464/hh3NbG1J_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437385247273930752/RbMI_Bfu.jpeg,333333,https://pbs.twimg.com/profile_images/437385225799102464/hh3NbG1J_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437385247273930752/RbMI_Bfu.jpeg,0000FF,0000FF,,,,,,,,,,Sat Feb 22 11:18:06 +0000 2014,2014-02-22 12:18:06,2014-05-05 00:20:58,2016-03-15 15:09:52,2344.0,,,False,False,5.181818181818182,False
2352023060,Mariela Tant,MarielaTant,67,7,42,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/436541923029819392/u0ljo6h0_normal.png,,1,https://pbs.twimg.com/profile_background_images/436541933251338240/4Zbsvroi.jpeg,333333,https://pbs.twimg.com/profile_images/436541923029819392/u0ljo6h0_normal.png,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/436541933251338240/4Zbsvroi.jpeg,0000FF,0000FF,,,,,,,,,,Wed Feb 19 17:35:20 +0000 2014,2014-02-19 18:35:20,2014-05-05 00:20:58,2016-03-15 15:09:53,2346.0,,,False,False,5.121212121212121,False
2359615034,Charlott Delone,CharlottDelone,56,1,38,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438529827549622272/6mGyRkhw_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438529845505441792/kA58eOsm.jpeg,333333,https://pbs.twimg.com/profile_images/438529827549622272/6mGyRkhw_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438529845505441792/kA58eOsm.jpeg,0000FF,0000FF,,,,,,,,,,Mon Feb 24 14:50:11 +0000 2014,2014-02-24 15:50:11,2014-05-05 00:20:58,2016-03-15 15:09:53,2342.0,,,False,False,7.428571428571429,False
2372894557,Toni Keleher,ToniKeleher,58,4,41,0,1,,en,,,,,,http://pbs.twimg.com/profile_images/441474416786948096/9FlwhEXc_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/441474806232281088/6STKtG75.jpeg,333333,https://pbs.twimg.com/profile_images/441474416786948096/9FlwhEXc_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/441474806232281088/6STKtG75.jpeg,0000FF,0000FF,,,,,,,,,,Wed Mar 05 00:01:05 +0000 2014,2014-03-05 01:01:05,2014-05-05 00:21:35,2016-03-15 15:09:54,2333.0,,,False,False,5.392857142857143,False
2271452346,Latonya Goodlet,LatonyaGoodlet,311,59,818,0,1,,en,,,,,,http://pbs.twimg.com/profile_images/434526826170294272/S9E-j1eB_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/434526842142195712/zf2UH8QM.jpeg,333333,https://pbs.twimg.com/profile_images/434526826170294272/S9E-j1eB_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/434526842142195712/zf2UH8QM.jpeg,0000FF,0000FF,,,,,,,,,,Wed Jan 01 10:12:25 +0000 2014,2014-01-01 11:12:25,2014-05-05 00:20:58,2016-03-15 15:09:54,2396.0,,,False,False,3.86046511627907,False
2379096589,Danica Rooth,DanicaRooth,47,1,35,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/443560387292577792/5CWXgC-r_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/443560403600027648/9yI8ODxg.jpeg,333333,https://pbs.twimg.com/profile_images/443560387292577792/5CWXgC-r_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/443560403600027648/9yI8ODxg.jpeg,0000FF,0000FF,,,,,,,,,,Sat Mar 08 17:58:26 +0000 2014,2014-03-08 18:58:26,2014-05-05 00:20:58,2016-03-15 15:09:54,2329.0,,,False,False,10.382978723404255,False
2384382920,Paulita Tremain,PaulitaTremain,41,4,38,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/444870193538285570/wacilXOh_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/444870222072147970/CKi5KZuu.jpeg,333333,https://pbs.twimg.com/profile_images/444870193538285570/wacilXOh_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/444870222072147970/CKi5KZuu.jpeg,0000FF,0000FF,,,,,,,,,,Wed Mar 12 00:19:24 +0000 2014,2014-03-12 01:19:24,2014-05-05 00:20:58,2016-03-15 15:09:55,2326.0,,,False,False,5.266666666666667,False
2377545649,Alexia Gomaz,AlexiaGomaz,36,5,38,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/443034068830019584/4OXh0Mbv_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/443034123192393728/e-WA46VG.jpeg,333333,https://pbs.twimg.com/profile_images/443034068830019584/4OXh0Mbv_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/443034123192393728/e-WA46VG.jpeg,0000FF,0000FF,,,,,,,,,,Fri Mar 07 19:08:50 +0000 2014,2014-03-07 20:08:50,2014-05-05 00:21:50,2016-03-15 15:09:55,2330.0,,,False,False,3.4523809523809526,False
2377980812,Kitty Engelke,KittyEngelke,36,9,40,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/443286051566538752/nr2dw6Ch_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/443286066154315776/omh4Tpw9.jpeg,333333,https://pbs.twimg.com/profile_images/443286051566538752/nr2dw6Ch_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/443286066154315776/omh4Tpw9.jpeg,0000FF,0000FF,,,,,,,,,,Sat Mar 08 02:27:16 +0000 2014,2014-03-08 03:27:16,2014-05-05 00:21:31,2016-03-15 15:09:55,2330.0,,,False,False,6.1923076923076925,False
2352687170,Darci Hout,DarciHout,72,3,39,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/437363065080647680/SHfNxvjq_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/437363080180142080/YVLTGUaw.jpeg,333333,https://pbs.twimg.com/profile_images/437363065080647680/SHfNxvjq_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/437363080180142080/YVLTGUaw.jpeg,0000FF,0000FF,,,,,,,,,,Thu Feb 20 04:13:39 +0000 2014,2014-02-20 05:13:39,2014-05-05 00:20:58,2016-03-15 15:09:56,2346.0,,,False,False,6.158333333333333,False
2358083312,Pennie Knoop,PennieKnoop,54,8,40,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438518518338711552/S9C_Cj1A_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438518536239992832/rxydHoqn.jpeg,333333,https://pbs.twimg.com/profile_images/438518518338711552/S9C_Cj1A_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438518536239992832/rxydHoqn.jpeg,0000FF,0000FF,,,,,,,,,,Sun Feb 23 14:44:07 +0000 2014,2014-02-23 15:44:07,2014-05-05 00:20:58,2016-03-15 15:09:56,2343.0,,,False,True,4.5,False
2385366524,Ethelene Pendon,EthelenePendon,47,5,47,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/444918743072657409/Jd2_xBSP_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/444918760596439040/mC47nhCy.jpeg,333333,https://pbs.twimg.com/profile_images/444918743072657409/Jd2_xBSP_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/444918760596439040/mC47nhCy.jpeg,0000FF,0000FF,,,,,,,,,,Wed Mar 12 14:47:22 +0000 2014,2014-03-12 15:47:22,2014-05-05 00:20:58,2016-03-15 15:09:56,2326.0,,,False,False,6.153846153846154,False
2376463986,Lillie Hauth,LillieHauth,43,4,38,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/442961643870253056/qFVwxybp_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/442961661209501696/_KHVhGZI.jpeg,333333,https://pbs.twimg.com/profile_images/442961643870253056/qFVwxybp_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/442961661209501696/_KHVhGZI.jpeg,0000FF,0000FF,,,,,,,,,,Fri Mar 07 03:07:20 +0000 2014,2014-03-07 04:07:20,2014-05-05 00:20:58,2016-03-15 15:09:57,2331.0,,,False,False,6.0344827586206895,False
2372379782,Sharlene Mefford,SharleneMefford,60,7,41,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/441467239502340096/7NEajWK4_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/441467265213419521/kJxr9gvI.jpeg,333333,https://pbs.twimg.com/profile_images/441467239502340096/7NEajWK4_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/441467265213419521/kJxr9gvI.jpeg,0000FF,0000FF,,,,,,,,,,Tue Mar 04 20:57:57 +0000 2014,2014-03-04 21:57:57,2014-05-05 00:20:58,2016-03-15 15:09:57,2333.0,,,False,False,6.033333333333333,False
2356728386,Shawnna Bigham,ShawnnaBigham,68,4,43,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/438507943936278529/5fSjRJyV_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/438507985996763136/pYCjYwnO.png,333333,https://pbs.twimg.com/profile_images/438507943936278529/5fSjRJyV_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/438507985996763136/pYCjYwnO.png,0000FF,0000FF,,,,,,,,,,Sat Feb 22 18:19:34 +0000 2014,2014-02-22 19:19:34,2014-05-05 00:20:58,2016-03-15 15:09:57,2343.0,,,False,False,5.027777777777778,False
2364200005,Oma Delaet,OmaDelaet,59,3,34,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/441362797075513345/iwQrjp9R_normal.jpeg,,1,https://pbs.twimg.com/profile_background_images/441362811227095040/_Ob3_KXG.jpeg,333333,https://pbs.twimg.com/profile_images/441362797075513345/iwQrjp9R_normal.jpeg,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/441362811227095040/_Ob3_KXG.jpeg,0000FF,0000FF,,,,,,,,,,Thu Feb 27 13:41:48 +0000 2014,2014-02-27 14:41:48,2014-05-05 00:20:58,2016-03-15 15:09:58,2339.0,,,False,False,4.914285714285715,False
2375328500,Tobi Yearout,TobiYearout,34,4,37,0,0,,en,,,,,,http://pbs.twimg.com/profile_images/443586429013065728/ZlH-QPrt_normal.png,,1,https://pbs.twimg.com/profile_background_images/443586465566449664/gc02j5wb.jpeg,333333,https://pbs.twimg.com/profile_images/443586429013065728/ZlH-QPrt_normal.png,FFFFFF,1.0,DDEEF6,http://pbs.twimg.com/profile_background_images/443586465566449664/gc02j5wb.jpeg,0000FF,0000FF,,,,,,,,,,Thu Mar 06 12:56:29 +0000 2014,2014-03-06 13:56:29,2014-05-05 00:20:58,2016-03-15 15:09:58,2332.0,,,False,False,6.444444444444445,False
