id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_banner_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at,timestamp,crawled_at,updated,time_of_existence,average_daily_tweets,inactive_days,has_default_image,bio_is_empty,friends_followers_ratio,is_verified
69175199,Claire,Claire35pl,1,51,199,0,0,,,,,,,,http://a2.twimg.com/profile_images/383899258/zz320_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1251340029000L,2009-08-27 04:27:09,2010-11-07 11:10:52,2016-03-14 17:08:40,,,,,,,
69201180,Livros de Bruxaria,WitchcraftBooks,17,2301,2594,5,36,http://www.orkut.com.br/community.aspx?cmm=12530041,,,Brasil,,,,http://a3.twimg.com/profile_images/383873095/livros_books_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/32362662/livros_books.jpg,,,,,,,,,,,,1251347512000L,2009-08-27 06:31:52,2010-11-07 11:10:52,2016-03-14 17:08:41,3984.0,0.5987452948557089,3213.0,False,False,1.010450256777738,False
69202294,Kristina,Kristina2g8m,1,250,661,0,1,http://xurl.jp/kb3a,,,,,,,http://a0.twimg.com/profile_images/384085588/zzz3__714__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1251347886000L,2009-08-27 06:38:06,2010-11-07 11:10:52,2016-03-14 17:08:41,3984.0,0.0002509410288582183,3984.0,False,True,3.1542857142857144,False
69203154,Megan,Megan1f5c,1,254,639,0,1,http://xurl.jp/mb3a,,,,,,,http://a1.twimg.com/profile_images/384094089/zzz3__731__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1251348170000L,2009-08-27 06:42:50,2010-11-07 11:10:52,2016-03-14 17:08:41,,,,,,,
69203454,Ashley,Ashley7p1f,1,187,605,0,0,http://xurl.jp/nb3a,,,,,,,http://a2.twimg.com/profile_images/384096374/zzz3__737__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288742912/images/themes/theme1/bg.png,,,,,,,,,,,,1251348272000L,2009-08-27 06:44:32,2010-11-07 11:10:52,2016-03-14 17:08:41,,,,,,,
69203721,Shannon,Shannon5h0x,1,108,640,0,1,http://xurl.jp/ob3a,,,,,,,http://a3.twimg.com/profile_images/384098383/zzz3__742__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251348359000L,2009-08-27 06:45:59,2010-11-07 11:10:52,2016-03-14 17:08:42,3984.0,0.0002509410288582183,3984.0,False,True,6.131868131868132,False
69203734,Allison,Allison7w0u,1,176,571,0,2,http://xurl.jp/ob3a,,,,,,,http://a2.twimg.com/profile_images/384098750/zzz3__743__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1251348364000L,2009-08-27 06:46:04,2010-11-07 11:10:52,2016-03-14 17:08:42,3984.0,0.005018820577164366,3971.0,False,False,0.1111111111111111,False
69204121,Cynthia,Cynthia1l8s,1,207,596,0,0,http://xurl.jp/pb3a,,,,,,,http://a1.twimg.com/profile_images/384104009/zzz3__755__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251348486000L,2009-08-27 06:48:06,2010-11-07 11:10:52,2016-03-14 17:08:42,,,,,,,
69214769,Gabriela,Gabriela5d2f,1,175,589,0,1,http://xurl.jp/dc3a,,,,,,,http://a0.twimg.com/profile_images/384172736/zzz3__906__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251352174000L,2009-08-27 07:49:34,2010-11-07 11:10:52,2016-03-14 17:08:43,,,,,,,
69218407,Kathleen,Kathleen0o6j,1,153,564,0,0,http://xurl.jp/oc3a,,,,,,,http://a2.twimg.com/profile_images/384217306/zzz3__996__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251353513000L,2009-08-27 08:11:53,2010-11-07 11:10:52,2016-03-14 17:08:43,,,,,,,
69218467,Samantha,Samantha7f2p,1,210,599,0,1,http://xurl.jp/pc3a,,,,,,,http://a2.twimg.com/profile_images/384220346/zzz3__1001__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1251353534000L,2009-08-27 08:12:14,2010-11-07 11:10:52,2016-03-14 17:08:43,,,,,,,
69218476,Vanessa,Vanessa8w3v,1,153,568,0,0,http://xurl.jp/pc3a,,,,,,,http://a2.twimg.com/profile_images/384220938/zzz3__1002__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251353539000L,2009-08-27 08:12:19,2010-11-07 11:10:52,2016-03-14 17:08:43,,,,,,,
69218933,Erin,Erin1k90,1,197,577,0,0,http://xurl.jp/rc3a,,,,,,,http://a3.twimg.com/profile_images/384227755/zzz3__1014__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251353733000L,2009-08-27 08:15:33,2010-11-07 11:10:52,2016-03-14 17:08:44,3984.0,,,False,False,0.00684931506849315,False
69219253,Valerie,Valerie2y0c,1,205,592,0,0,http://xurl.jp/sc3a,,,,,,,http://a2.twimg.com/profile_images/384234742/zzz3__1026__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme1/bg.png,,,,,,,,,,,,1251353855000L,2009-08-27 08:17:35,2010-11-07 11:10:52,2016-03-14 17:08:44,3984.0,,,False,False,0.0,False
69220675,Katherine,Katherine6v1r,1,175,589,0,1,http://xurl.jp/yc3a,,,,,,,http://a1.twimg.com/profile_images/384258089/zzz3__1062__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1251354365000L,2009-08-27 08:26:05,2010-11-07 11:10:52,2016-03-14 17:08:44,,,,,,,
69280475,Aubrey Cameron,aubsweetie774,7,43,461,0,0,,,,,,,,http://a1.twimg.com/profile_images/602258605/701824_normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251377218000L,2009-08-27 14:46:58,2010-11-07 11:10:52,2016-03-14 17:08:45,3984.0,0.0017565872020075283,3980.0,False,True,8.928571428571429,False
69321305,Ray Fines,RayFines1,48,685,600,0,3,,,,,,,,http://a1.twimg.com/profile_images/384479873/ray_fines_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251387402000L,2009-08-27 17:36:42,2010-11-07 11:10:52,2016-03-14 17:08:45,,,,,,,
69490503,Gabriela,Gabriela8j24,1,67,481,0,0,http://wowurl.com/15w,,,,,,,http://a2.twimg.com/profile_images/385867994/zzz3__1085__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251429515000L,2009-08-28 05:18:35,2010-11-07 11:10:52,2016-03-14 17:08:45,,,,,,,
69490847,Adriana,Adriana7c1x,1,80,612,0,0,http://wowurl.com/15x,,,,,,,http://a0.twimg.com/profile_images/385869360/zzz3__1088__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme1/bg.png,,,,,,,,,,,,1251429621000L,2009-08-28 05:20:21,2010-11-07 11:10:52,2016-03-14 17:08:46,,,,,,,
69490855,Stephanie,Stephanie5s47,1,69,565,0,1,http://wowurl.com/15x,,,,,,,http://a1.twimg.com/profile_images/385870137/zzz3__1090__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251429622000L,2009-08-28 05:20:22,2010-11-07 11:10:52,2016-03-14 17:08:46,3983.0,0.000251004016064257,3983.0,False,True,7.369230769230769,False
69492036,Kelsey,Kelsey0x7c,1,179,607,0,1,http://wowurl.com/160,,,,,,,http://a0.twimg.com/profile_images/385880212/zzz3__1116__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288847101/images/themes/theme1/bg.png,,,,,,,,,,,,1251430008000L,2009-08-28 05:26:48,2010-11-07 11:10:52,2016-03-14 17:08:46,,,,,,,
69492703,Adriana,Adriana0z8m,1,138,563,0,0,http://wowurl.com/162,,,,,,,http://a1.twimg.com/profile_images/385885365/zzz3__1129__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288039940/images/themes/theme1/bg.png,,,,,,,,,,,,1251430218000L,2009-08-28 05:30:18,2010-11-07 11:10:52,2016-03-14 17:08:46,3983.0,0.000251004016064257,3983.0,False,True,4.384615384615385,False
69496874,Rachel,Rachel9r3m,1,108,703,0,1,http://wowurl.com/16a,,,,,,,http://a2.twimg.com/profile_images/385910798/zzz3__1190__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251431517000L,2009-08-28 05:51:57,2010-11-07 11:10:52,2016-03-14 17:08:47,,,,,,,
69498134,Jacqueline,Jacqueline0q8n,1,149,594,0,0,http://wowurl.com/16d,,,,,,,http://a0.twimg.com/profile_images/385923800/zzz3__1219__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288660386/images/themes/theme1/bg.png,,,,,,,,,,,,1251431894000L,2009-08-28 05:58:14,2010-11-07 11:10:52,2016-03-14 17:08:47,3983.0,0.000251004016064257,3983.0,False,True,5.377777777777778,False
69499582,Amber,Amber0a3j,1,143,568,0,0,http://wowurl.com/16h,,,,,,,http://a1.twimg.com/profile_images/385936757/zzz3__1249__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme1/bg.png,,,,,,,,,,,,1251432335000L,2009-08-28 06:05:35,2010-11-07 11:10:52,2016-03-14 17:08:47,3983.0,0.000251004016064257,3983.0,False,True,4.261261261261262,False
69501900,Maria,Maria7u8q,1,175,597,0,1,http://wowurl.com/16m,,,,,,,http://a2.twimg.com/profile_images/385956586/zzz3__1290__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1251433094000L,2009-08-28 06:18:14,2010-11-07 11:10:52,2016-03-14 17:08:48,3983.0,,,False,False,0.5808080808080808,False
69502707,Marissa,Marissa4z8e,1,178,605,0,0,http://wowurl.com/16o,,,,,,,http://a2.twimg.com/profile_images/385961574/zzz3__1302__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251433338000L,2009-08-28 06:22:18,2010-11-07 11:10:52,2016-03-14 17:08:48,,,,,,,
69503450,Valerie,Valerie9m3a,1,126,721,0,0,http://wowurl.com/16q,,,,,,,http://a0.twimg.com/profile_images/385968988/zzz3__1321__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1251433580000L,2009-08-28 06:26:20,2010-11-07 11:10:52,2016-03-14 17:08:48,,,,,,,
69504535,Katherine,Katherine7q2w,1,177,583,0,1,http://wowurl.com/16r,,,,,,,http://a1.twimg.com/profile_images/385973401/zzz3__1332__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251433934000L,2009-08-28 06:32:14,2010-11-07 11:10:52,2016-03-14 17:08:48,,,,,,,
69505028,Kathryn,Kathryn1a1h,1,163,580,0,0,http://wowurl.com/16t,,,,,,,http://a3.twimg.com/profile_images/385977971/zzz3__1343__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme1/bg.png,,,,,,,,,,,,1251434123000L,2009-08-28 06:35:23,2010-11-07 11:10:52,2016-03-14 17:08:49,3983.0,,,False,False,0.4895833333333333,False
69507754,Monique,Monique4f94,1,113,685,0,0,http://wowurl.com/171,,,,,,,http://a3.twimg.com/profile_images/386004231/zzz3__1407__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1251435020000L,2009-08-28 06:50:20,2010-11-07 11:10:52,2016-03-14 17:08:49,,,,,,,
69509049,Chelsea,Chelsea9j2k,1,189,606,0,0,http://wowurl.com/175,,,,,,,http://s.twimg.com/a/1287010001/images/default_profile_1_normal.png,,,,,,,,,http://s.twimg.com/a/1287437169/images/themes/theme1/bg.png,,,,,,,,,,,,1251435453000L,2009-08-28 06:57:33,2010-11-07 11:10:52,2016-03-14 17:08:49,3983.0,,,False,False,4.1735537190082646,False
69509396,Katie,Katie6j7h,1,160,605,0,0,http://wowurl.com/176,,,,,,,http://a2.twimg.com/profile_images/386024862/zzz3__1451__normal.jpg,,,,,,,,,http://s.twimg.com/a/1286487625/images/themes/theme1/bg.png,,,,,,,,,,,,1251435569000L,2009-08-28 06:59:29,2010-11-07 11:10:52,2016-03-14 17:08:50,,,,,,,
69510341,Linda,Linda7c2i,1,182,582,0,0,http://wowurl.com/179,,,,,,,http://a0.twimg.com/profile_images/386038184/zzz3__1476__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme1/bg.png,,,,,,,,,,,,1251435891000L,2009-08-28 07:04:51,2010-11-07 11:10:52,2016-03-14 17:08:50,3983.0,0.006024096385542169,3979.0,False,True,0.5488721804511278,False
69744581,Boss Free 4 Me,nomoredayjob,4156,4011,4403,0,13,,,,Cebu City,,,,http://a1.twimg.com/profile_images/405755537/nomoredayjoblogo_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/34972733/nomoredayjob.jpg,,,,,,,,,"I am a Christian, Mother, Wife, and Entrepreneur. I love to help others become financially free. I only work Win-Win. Find freedom from your day job here. ",,,1251507549000L,2009-08-29 02:59:09,2010-11-07 11:10:52,2016-03-14 17:08:50,3982.0,0.8034145116746171,3954.0,False,False,1.4191098924277579,False
69772780,Samantha,Samantha5l22,1,139,528,0,0,http://wowurl.com/1bn,,,,,,,http://a2.twimg.com/profile_images/387582878/zzz3__1638__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme1/bg.png,,,,,,,,,,,,1251515437000L,2009-08-29 05:10:37,2010-11-07 11:10:52,2016-03-14 17:08:51,3982.0,0.00025106703489831785,3982.0,False,True,4.964705882352941,False
69786398,Kristen,Kristen8i1f,1,111,656,0,0,http://wowurl.com/1cg,,,,,,,http://a2.twimg.com/profile_images/387673870/zzzz3__177__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1251519383000L,2009-08-29 06:16:23,2010-11-07 11:10:52,2016-03-14 17:08:51,,,,,,,
69908675,Ian ferreira,IanR0cker,75,257,1978,0,4,,,,Brasil,,,,http://a3.twimg.com/profile_images/644098711/ztd1trl_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/68349490/ztd1trl.jpg,,,,,,,,,,,,1251564798000L,2009-08-29 18:53:18,2010-11-07 11:10:52,2016-03-14 17:08:51,3982.0,0.00025106703489831785,3982.0,False,True,9.64935064935065,False
70071077,Paoprakard.com,paoprakard,8980,373,1319,3,13,http://www.paoprakard.com,,,Bangkok,,,,http://a1.twimg.com/profile_images/479315237/ppk_logo_normal.png,,,,,,,,,http://s.twimg.com/a/1288907344/images/themes/theme2/bg.gif,,,,,,,,,,,,1251615600000L,2009-08-30 09:00:00,2010-11-07 11:10:52,2016-03-14 17:08:51,3981.0,0.8036162732295329,3880.0,False,True,3.228494623655914,False
70109707,Giorgio Motta,giorgiomotta,42,302,815,0,4,,,,Sydney,,,1.0,http://a1.twimg.com/profile_images/616206885/fdf_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/64668375/australia.gif,,,,,,,,,Vamo que vamo....,,,1251635076000L,2009-08-30 14:24:36,2010-11-07 11:10:52,2016-03-14 17:08:52,,,,,,,
70257280,Eve  Rose,everose14,4523,150,1291,0,5,,,,,,,,http://a1.twimg.com/profile_images/390280509/uscutehollistergirl_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288026948/images/themes/theme1/bg.png,,,,,,,,,,,,1251678533000L,2009-08-31 02:28:53,2010-11-07 11:10:52,2016-03-14 17:08:52,3980.0,0.8038181361466968,3689.0,False,True,7.712121212121212,False
70464419,Bret Norton,BretNorton1,60,918,750,0,1,,,,,,,,http://a0.twimg.com/profile_images/391492768/bret_norton_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251743643000L,2009-08-31 20:34:03,2010-11-07 11:10:52,2016-03-14 17:08:52,,,,,,,
70811875,Filipe Rodrigues,_borda,41,516,1984,0,2,,,,,,,,http://a2.twimg.com/profile_images/393676010/ogaaahi5rvtqt4sjv7kiiypwagu6izby6vem0_tj03bjyah0fflnncm4vxto9d9wxcfbwufspgprvn6cndmgtjzbruaam1t1ucjvmxnwbyrnwalgh6wm-uo-tyn2_normal.jpg,,,,,,,,,http://a3.twimg.com/profile_background_images/51535385/sponge-bob.jpg,,,,,,,,,,,,1251845753000L,2009-09-02 00:55:53,2010-11-07 11:10:52,2016-03-14 17:08:53,3978.0,0.011055276381909548,3941.0,False,True,5.588652482269503,False
70852546,detchai  sae ang,monaviekorat,30,34,917,0,1,,,,,,,,http://a2.twimg.com/profile_images/448379294/19-monavie-fruits-lb_normal.jpg,,,,,,,,,http://a1.twimg.com/profile_background_images/41965340/monavie.jpg,,,,,,,,,\u0e40\u0e04\u0e23\u0e37\u0e48\u0e2d\u0e07\u0e14\u0e37\u0e48\u0e21\u0e40\u0e1e\u0e37\u0e48\u0e2d\u0e2a\u0e38\u0e02\u0e20\u0e32\u0e1e \u0e0a\u0e30\u0e25\u0e2d\u0e04\u0e27\u0e32\u0e21\u0e41\u0e01\u0e48 \u0e1a\u0e39\u0e21\u0e2a\u0e38\u0e14 \u0e46 \u0e43\u0e19\u0e2d\u0e40\u0e21\u0e23\u0e34\u0e01\u0e32,,,1251856648000L,2009-09-02 03:57:28,2010-11-07 11:10:52,2016-03-14 17:08:53,3978.0,0.007539582809751194,3970.0,False,False,12.56060606060606,False
70852880,pickyour pipe,pickyourpipe,655,66,167,0,3,,,,,,,,http://s.twimg.com/a/1288374569/images/default_profile_0_normal.png,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1251856742000L,2009-09-02 03:59:02,2010-11-07 11:10:52,2016-03-14 17:08:53,3978.0,0.16486554410655943,3961.0,True,True,3.111111111111111,False
70888376,stuart cameron,stuenix,14,316,990,0,0,http://kickassmoves.net,,,,,,,http://s.twimg.com/a/1288039940/images/default_profile_6_normal.png,,,,,,,,,http://s.twimg.com/a/1288039940/images/themes/theme1/bg.png,,,,,,,,,"hey, like gaming? go to http://nerdrage.sc-gaming.net/main.php or do u want some quick self defence lessons online? go to http://kickassmoves.net",,,1251868100000L,2009-09-02 07:08:20,2010-11-07 11:10:52,2016-03-14 17:08:54,3978.0,0.0035184719778838906,3976.0,True,False,0.0,False
70979223,Derell Jones,DerellJones1,48,388,335,0,5,,,,,,,,http://a3.twimg.com/profile_images/394632095/derell_jones_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251902173000L,2009-09-02 16:36:13,2010-11-07 11:10:52,2016-03-14 17:08:54,,,,,,,
70981350,Howard Lee,HowardLee12,37,270,1955,0,0,,,,,,,,http://a0.twimg.com/profile_images/394643452/howard_lee_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1251902704000L,2009-09-02 16:45:04,2010-11-07 11:10:52,2016-03-14 17:08:54,,,,,,,
70984080,Isaac Love,IsaacLove1,37,993,1943,0,4,,,,,,,,http://a3.twimg.com/profile_images/394658335/isaac_love_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1251903413000L,2009-09-02 16:56:53,2010-11-07 11:10:52,2016-03-14 17:08:54,,,,,,,
71222017,OpExpert,OpExpert,34,538,1937,0,5,http://www.opexpert.com,,,India,,,,http://a3.twimg.com/profile_images/455420119/opexpert_icon_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288026948/images/themes/theme1/bg.png,,,,,,,,,OpExpert provides a simple and intuitive monitoring interface with an ability to change views using the built in Content Management System. ,,,1251973663000L,2009-09-03 12:27:43,2010-11-07 11:10:52,2016-03-14 17:08:55,3977.0,0.0,3978.0,False,False,3.8390022675736963,False
71301269,Evan Picini,EvanPicini1,49,356,322,0,0,,,,,,,,http://a2.twimg.com/profile_images/396580118/evan_picini_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1251996968000L,2009-09-03 18:56:08,2010-11-07 11:10:52,2016-03-14 17:08:55,,,,,,,
71328861,Marlon Nunes,marlonnunes0,140,708,1977,0,2,,,,,,,,http://a0.twimg.com/profile_images/623227788/ogaaabb3b8yxu8fvsmk6zblrelwklxm8kyrrnknc-r8z9sebbjbwak-e7mpgvoo3wdrukwidkdxfjw5x2ynqdzwcnbwam1t1ujcadtaoc2g7d7k_51wyddmlyucm_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme9/bg.gif,,,,,,,,,,,,1252004056000L,2009-09-03 20:54:16,2010-11-07 11:10:52,2016-03-14 17:08:55,3976.0,0.043489190548014076,3937.0,False,False,3.5176211453744495,False
71476109,Carla,Carla6p5k,1,228,619,0,0,http://wowurl.com/13av,,,,,,,http://a2.twimg.com/profile_images/397950006/zme__333__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1252047437000L,2009-09-04 08:57:17,2010-11-07 11:10:52,2016-03-14 17:08:56,3976.0,0.0,3977.0,False,False,0.017857142857142856,False
71476927,Susan,Susan2w8a,1,201,616,0,1,http://wowurl.com/13ay,,,,,,,http://a0.twimg.com/profile_images/398144612/zme__354__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1252047788000L,2009-09-04 09:03:08,2010-11-07 11:10:52,2016-03-14 17:08:56,3976.0,0.0,3977.0,False,True,3.984126984126984,False
71478338,Vicki,Vicki5t7f,1,169,636,0,1,http://wowurl.com/13b2,,,,,,,http://a1.twimg.com/profile_images/398533825/zme__384__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1252048374000L,2009-09-04 09:12:54,2010-11-07 11:10:52,2016-03-14 17:08:56,,,,,,,
71479126,Lauren,Lauren1v2a,1,119,392,0,0,http://wowurl.com/13b5,,,,,,,http://a0.twimg.com/profile_images/398829144/zme__407__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1252048697000L,2009-09-04 09:18:17,2010-11-07 11:10:52,2016-03-14 17:08:56,3976.0,0.00025144581342720644,3976.0,False,True,3.5454545454545454,False
71564424,ExtraGanancias.com,extraganancias,15,70,96,0,2,,,,Colombia,,,,http://a0.twimg.com/profile_images/398223220/extraganancias_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288217225/images/themes/theme9/bg.gif,,,,,,,,,Portal de Negocios Electr\xf3nicos,,,1252078974000L,2009-09-04 17:42:54,2010-11-07 11:10:52,2016-03-14 17:08:57,3976.0,0.0037716872014080965,3964.0,False,False,0.0,False
71756159,Sally,Sally2h6b,2,178,1007,0,0,http://wowurl.com/13dw,,,,,,,http://a0.twimg.com/profile_images/402581116/z2__638__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287774835/images/themes/theme1/bg.png,,,,,,,,,,,,1252138242000L,2009-09-05 10:10:42,2010-11-07 11:10:52,2016-03-14 17:08:57,,,,,,,
71760152,Sara,Sara0w7e,2,145,966,0,0,http://wowurl.com/13ec,,,,,,,http://a3.twimg.com/profile_images/401889311/z01__686__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1252140120000L,2009-09-05 10:42:00,2010-11-07 11:10:52,2016-03-14 17:08:58,,,,,,,
71765817,Melissa,Melissa2q4n,2,202,764,0,0,http://wowurl.com/13ey,,,,,,,http://a2.twimg.com/profile_images/401245062/zme__637__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288720170/images/themes/theme1/bg.png,,,,,,,,,,,,1252142827000L,2009-09-05 11:27:07,2010-11-07 11:10:52,2016-03-14 17:08:58,3975.0,0.014839034205231388,3966.0,False,False,0.21014492753623187,False
71775302,Jenn,Jenn2b2x,2,277,869,0,0,http://wowurl.com/13f5,,,,,,,http://a1.twimg.com/profile_images/401881761/zme__691__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1252147286000L,2009-09-05 12:41:26,2010-11-07 11:10:52,2016-03-14 17:08:58,3975.0,0.55658953722334,3873.0,False,False,0.8944954128440367,False
71776087,Kelli,Kelli1v6m,2,219,682,0,0,http://wowurl.com/13f8,,,,,,,http://a0.twimg.com/profile_images/402186232/zme__718__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287523226/images/themes/theme1/bg.png,,,,,,,,,,,,1252147635000L,2009-09-05 12:47:15,2010-11-07 11:10:52,2016-03-14 17:08:58,,,,,,,
71776565,Nicole,Nicole2h7f,2,214,678,0,0,http://wowurl.com/13fa,,,,,,,http://a0.twimg.com/profile_images/402393556/zme__736__normal.jpg,,,,,,,,,http://s.twimg.com/a/1287010001/images/themes/theme1/bg.png,,,,,,,,,,,,1252147849000L,2009-09-05 12:50:49,2010-11-07 11:10:52,2016-03-14 17:08:59,3975.0,0.009054325955734407,3973.0,False,False,0.11038961038961038,False
71776798,Emily,Emily2m7i,2,184,670,0,0,http://wowurl.com/13fb,,,,,,,http://a3.twimg.com/profile_images/402443887/zme__741__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288305442/images/themes/theme1/bg.png,,,,,,,,,,,,1252147947000L,2009-09-05 12:52:27,2010-11-07 11:10:52,2016-03-14 17:08:59,,,,,,,
71777252,Amanda,Amanda5l9q,2,320,827,0,1,http://wowurl.com/13fc,,,,,,,http://a2.twimg.com/profile_images/402552474/zme__754__normal.jpg,,,,,,,,,http://s.twimg.com/a/1288470193/images/themes/theme1/bg.png,,,,,,,,,,,,1252148153000L,2009-09-05 12:55:53,2010-11-07 11:10:52,2016-03-14 17:08:59,,,,,,,
71920298,Luis Otavio C. C.,LUISOTAVIOCC,48,407,1323,0,3,,,,,,,,http://a3.twimg.com/profile_images/668382731/foto-235x235_normal.jpg,,,,,,,,,http://s.twimg.com/a/1288374569/images/themes/theme1/bg.png,,,,,,,,,,,,1252194504000L,2009-09-06 01:48:24,2010-11-07 11:10:52,2016-03-14 17:09:00,3974.0,0.012072434607645875,3951.0,False,True,3.748971193415638,False
